pizza_id,order_id,pizza_name_id,quantity,order_date,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_ingredients,pizza_name
46951,20624,spicy_ital_s,1,16-12-2015,19:35:38,12.5,12.5,S,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
46952,20625,hawaiian_s,1,16-12-2015,19:46:03,10.5,10.5,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
46953,20625,sicilian_l,1,16-12-2015,19:46:03,20.25,20.25,L,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
46954,20626,southw_ckn_l,1,16-12-2015,19:48:12,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
46955,20626,veggie_veg_l,1,16-12-2015,19:48:12,20.25,20.25,L,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza
46956,20627,bbq_ckn_l,1,16-12-2015,20:02:22,20.75,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
46957,20628,classic_dlx_l,1,16-12-2015,20:12:40,20.5,20.5,L,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
46958,20628,pepperoni_s,1,16-12-2015,20:12:40,9.75,9.75,S,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
46959,20628,veggie_veg_l,1,16-12-2015,20:12:40,20.25,20.25,L,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza
46960,20629,ckn_alfredo_s,1,16-12-2015,20:29:50,12.75,12.75,S,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza
46961,20630,classic_dlx_s,1,16-12-2015,20:39:32,12,12,S,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
46962,20630,ital_supr_s,1,16-12-2015,20:39:32,12.5,12.5,S,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
46963,20631,ital_veggie_s,1,16-12-2015,20:41:43,12.75,12.75,S,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza
46964,20631,the_greek_l,1,16-12-2015,20:41:43,20.5,20.5,L,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza
46965,20632,spicy_ital_l,1,16-12-2015,20:52:10,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
46966,20633,five_cheese_l,1,16-12-2015,21:07:52,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza
46967,20634,ital_veggie_m,1,16-12-2015,21:19:36,16.75,16.75,M,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza
46968,20634,spicy_ital_l,1,16-12-2015,21:19:36,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
46969,20634,spicy_ital_s,1,16-12-2015,21:19:36,12.5,12.5,S,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
46970,20635,hawaiian_l,1,16-12-2015,21:37:36,16.5,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
46971,20635,ital_supr_m,1,16-12-2015,21:37:36,16.5,16.5,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
46972,20635,ital_veggie_l,1,16-12-2015,21:37:36,21,21,L,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza
46973,20636,sicilian_s,1,16-12-2015,21:38:20,12.25,12.25,S,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
46974,20637,spinach_fet_s,1,17-12-2015,11:49:10,12,12,S,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza
46975,20638,five_cheese_l,1,17-12-2015,11:50:40,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza
46976,20638,hawaiian_s,1,17-12-2015,11:50:40,10.5,10.5,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
46977,20639,classic_dlx_s,1,17-12-2015,12:01:48,12,12,S,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
46978,20640,ital_supr_m,1,17-12-2015,12:05:43,16.5,16.5,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
46979,20640,prsc_argla_l,1,17-12-2015,12:05:43,20.75,20.75,L,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza
46980,20641,pepperoni_m,1,17-12-2015,12:13:10,12.5,12.5,M,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
46981,20642,ital_cpcllo_l,1,17-12-2015,12:18:09,20.5,20.5,L,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza
46982,20643,soppressata_s,1,17-12-2015,12:22:18,12.5,12.5,S,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza
46983,20644,veggie_veg_m,1,17-12-2015,12:27:16,16,16,M,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza
46984,20645,thai_ckn_m,1,17-12-2015,12:45:59,16.75,16.75,M,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
46985,20646,pepperoni_l,1,17-12-2015,12:48:52,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
46986,20647,sicilian_l,1,17-12-2015,12:55:27,20.25,20.25,L,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
46987,20648,brie_carre_s,1,17-12-2015,12:56:35,23.65,23.65,S,Supreme,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic",The Brie Carre Pizza
46988,20648,ckn_pesto_l,1,17-12-2015,12:56:35,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza
46989,20649,bbq_ckn_l,1,17-12-2015,13:10:14,20.75,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
46990,20650,classic_dlx_s,1,17-12-2015,13:12:15,12,12,S,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
46991,20651,mediterraneo_m,1,17-12-2015,13:15:53,16,16,M,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza
46992,20652,pepperoni_m,1,17-12-2015,13:31:46,12.5,12.5,M,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
46993,20652,thai_ckn_m,1,17-12-2015,13:31:46,16.75,16.75,M,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
46994,20653,peppr_salami_m,1,17-12-2015,13:39:32,16.5,16.5,M,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza
46995,20654,five_cheese_l,1,17-12-2015,13:46:55,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza
46996,20654,ital_veggie_m,1,17-12-2015,13:46:55,16.75,16.75,M,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza
46997,20654,soppressata_l,1,17-12-2015,13:46:55,20.75,20.75,L,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza
46998,20655,prsc_argla_s,1,17-12-2015,13:50:30,12.5,12.5,S,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza
46999,20656,pepperoni_l,1,17-12-2015,13:56:08,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
47000,20657,bbq_ckn_l,1,17-12-2015,14:10:56,20.75,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
47001,20657,big_meat_s,1,17-12-2015,14:10:56,12,12,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza
47002,20657,four_cheese_m,2,17-12-2015,14:10:56,14.75,29.5,M,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza
47003,20658,veggie_veg_l,1,17-12-2015,14:15:30,20.25,20.25,L,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza
47004,20659,bbq_ckn_m,1,17-12-2015,14:39:49,16.75,16.75,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
47005,20660,ckn_alfredo_m,1,17-12-2015,14:42:22,16.75,16.75,M,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza
47006,20660,ckn_pesto_l,1,17-12-2015,14:42:22,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza
47007,20660,ckn_pesto_m,1,17-12-2015,14:42:22,16.75,16.75,M,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza
47008,20660,green_garden_m,1,17-12-2015,14:42:22,16,16,M,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza
47009,20660,ital_cpcllo_l,1,17-12-2015,14:42:22,20.5,20.5,L,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza
47010,20660,pepperoni_s,1,17-12-2015,14:42:22,9.75,9.75,S,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
47011,20660,spin_pesto_m,1,17-12-2015,14:42:22,16.5,16.5,M,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza
47012,20660,thai_ckn_l,1,17-12-2015,14:42:22,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
47013,20661,spinach_fet_s,1,17-12-2015,14:46:39,12,12,S,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza
47014,20662,ital_supr_l,1,17-12-2015,15:28:04,20.75,20.75,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
47015,20663,pep_msh_pep_m,1,17-12-2015,15:29:38,14.5,14.5,M,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza"
47016,20664,prsc_argla_s,1,17-12-2015,15:32:33,12.5,12.5,S,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza
47017,20665,cali_ckn_l,2,17-12-2015,16:12:43,20.75,41.5,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
47018,20666,cali_ckn_l,1,17-12-2015,16:15:23,20.75,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
47019,20666,ital_supr_l,1,17-12-2015,16:15:23,20.75,20.75,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
47020,20666,prsc_argla_s,1,17-12-2015,16:15:23,12.5,12.5,S,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza
47021,20667,hawaiian_s,1,17-12-2015,16:32:15,10.5,10.5,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
47022,20667,pepperoni_m,1,17-12-2015,16:32:15,12.5,12.5,M,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
47023,20667,the_greek_xl,1,17-12-2015,16:32:15,25.5,25.5,XL,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza
47024,20668,pepperoni_l,1,17-12-2015,16:42:05,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
47025,20668,soppressata_l,1,17-12-2015,16:42:05,20.75,20.75,L,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza
47026,20669,peppr_salami_m,1,17-12-2015,17:09:09,16.5,16.5,M,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza
47027,20670,ckn_alfredo_m,1,17-12-2015,17:17:21,16.75,16.75,M,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza
47028,20671,bbq_ckn_l,1,17-12-2015,17:24:32,20.75,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
47029,20671,ital_cpcllo_s,2,17-12-2015,17:24:32,12,24,S,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza
47030,20671,veggie_veg_s,1,17-12-2015,17:24:32,12,12,S,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza
47031,20672,ital_veggie_m,1,17-12-2015,17:35:30,16.75,16.75,M,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza
47032,20672,pepperoni_l,1,17-12-2015,17:35:30,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
47033,20673,mexicana_l,1,17-12-2015,17:58:08,20.25,20.25,L,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza
47034,20674,bbq_ckn_m,1,17-12-2015,18:04:02,16.75,16.75,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
47035,20674,big_meat_s,1,17-12-2015,18:04:02,12,12,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza
47036,20674,cali_ckn_l,1,17-12-2015,18:04:02,20.75,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
47037,20674,napolitana_m,1,17-12-2015,18:04:02,16,16,M,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza
47038,20675,hawaiian_l,1,17-12-2015,18:04:07,16.5,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
47039,20675,hawaiian_s,1,17-12-2015,18:04:07,10.5,10.5,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
47040,20675,napolitana_l,1,17-12-2015,18:04:07,20.5,20.5,L,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza
47041,20675,thai_ckn_l,1,17-12-2015,18:04:07,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
47042,20676,four_cheese_m,1,17-12-2015,18:09:08,14.75,14.75,M,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza
47043,20676,pepperoni_l,1,17-12-2015,18:09:08,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
47044,20676,sicilian_s,1,17-12-2015,18:09:08,12.25,12.25,S,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
47045,20676,thai_ckn_s,1,17-12-2015,18:09:08,12.75,12.75,S,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
47046,20677,ital_supr_m,1,17-12-2015,18:21:09,16.5,16.5,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
47047,20678,veggie_veg_m,1,17-12-2015,18:30:15,16,16,M,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza
47048,20679,cali_ckn_m,1,17-12-2015,18:40:52,16.75,16.75,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
47049,20679,classic_dlx_s,1,17-12-2015,18:40:52,12,12,S,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
47050,20680,cali_ckn_l,1,17-12-2015,18:54:02,20.75,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
47051,20680,ital_supr_l,1,17-12-2015,18:54:02,20.75,20.75,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
47052,20680,peppr_salami_s,1,17-12-2015,18:54:02,12.5,12.5,S,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza
47053,20680,spinach_supr_m,1,17-12-2015,18:54:02,16.5,16.5,M,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza
47054,20681,pep_msh_pep_s,1,17-12-2015,19:13:47,11,11,S,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza"
47055,20681,spin_pesto_s,1,17-12-2015,19:13:47,12.5,12.5,S,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza
47056,20682,mexicana_m,1,17-12-2015,19:21:24,16,16,M,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza
47057,20682,southw_ckn_l,1,17-12-2015,19:21:24,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
47058,20683,bbq_ckn_l,1,17-12-2015,19:22:52,20.75,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
47059,20683,four_cheese_l,1,17-12-2015,19:22:52,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza
47060,20683,mediterraneo_l,1,17-12-2015,19:22:52,20.25,20.25,L,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza
47061,20683,mediterraneo_s,1,17-12-2015,19:22:52,12,12,S,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza
47062,20684,peppr_salami_s,1,17-12-2015,19:26:31,12.5,12.5,S,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza
47063,20684,spin_pesto_l,1,17-12-2015,19:26:31,20.75,20.75,L,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza
47064,20684,the_greek_m,1,17-12-2015,19:26:31,16,16,M,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza
47065,20684,veggie_veg_s,1,17-12-2015,19:26:31,12,12,S,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza
47066,20685,calabrese_l,1,17-12-2015,19:46:01,20.25,20.25,L,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza
47067,20685,spin_pesto_s,1,17-12-2015,19:46:01,12.5,12.5,S,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza
47068,20686,calabrese_m,1,17-12-2015,19:53:22,16.25,16.25,M,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza
47069,20686,prsc_argla_l,1,17-12-2015,19:53:22,20.75,20.75,L,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza
47070,20686,thai_ckn_l,1,17-12-2015,19:53:22,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
47071,20687,ckn_alfredo_m,1,17-12-2015,20:02:35,16.75,16.75,M,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza
47072,20687,classic_dlx_s,1,17-12-2015,20:02:35,12,12,S,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
47073,20688,sicilian_m,1,17-12-2015,20:16:39,16.25,16.25,M,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
47074,20688,southw_ckn_m,1,17-12-2015,20:16:39,16.75,16.75,M,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
47075,20689,classic_dlx_m,1,17-12-2015,20:25:29,16,16,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
47076,20690,ckn_pesto_m,1,17-12-2015,20:50:33,16.75,16.75,M,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza
47077,20691,thai_ckn_l,1,17-12-2015,20:53:22,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
47078,20692,bbq_ckn_l,1,17-12-2015,21:45:47,20.75,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
47079,20692,napolitana_s,1,17-12-2015,21:45:47,12,12,S,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza
47080,20693,brie_carre_s,1,17-12-2015,22:27:07,23.65,23.65,S,Supreme,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic",The Brie Carre Pizza
47081,20693,five_cheese_l,1,17-12-2015,22:27:07,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza
47082,20693,ital_supr_l,1,17-12-2015,22:27:07,20.75,20.75,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
47083,20693,spicy_ital_l,1,17-12-2015,22:27:07,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
47084,20694,sicilian_l,1,18-12-2015,11:33:45,20.25,20.25,L,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
47085,20694,spinach_supr_l,1,18-12-2015,11:33:45,20.75,20.75,L,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza
47086,20695,pep_msh_pep_s,1,18-12-2015,11:38:22,11,11,S,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza"
47087,20696,spin_pesto_s,1,18-12-2015,11:47:32,12.5,12.5,S,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza
47088,20697,big_meat_s,1,18-12-2015,11:52:13,12,12,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza
47089,20697,ital_cpcllo_l,1,18-12-2015,11:52:13,20.5,20.5,L,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza
47090,20697,pepperoni_m,1,18-12-2015,11:52:13,12.5,12.5,M,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
47091,20698,classic_dlx_s,1,18-12-2015,12:05:52,12,12,S,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
47092,20699,cali_ckn_s,1,18-12-2015,12:09:08,12.75,12.75,S,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
